family,symbol,engine,seed,fold_id,trade_id,entry_time,exit_time,side,holding_bars,net_return,funding,fees_plus_slippage,exit_reason
pdl_reclaim_long,BTCUSDT,random_search,278037,12,1,2025-04-06T16:00:00.000+0000,2025-04-06T16:00:00.000+0000,long,1,-0.00734752,-0.00000603,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,12,2,2025-05-25T11:00:00.000+0000,2025-05-25T15:00:00.000+0000,long,5,-0.00025509,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,1,2025-06-22T14:00:00.000+0000,2025-06-22T14:00:00.000+0000,long,1,-0.01265853,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,2,2025-07-28T20:00:00.000+0000,2025-07-28T20:00:00.000+0000,long,1,-0.00077361,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,3,2025-07-29T17:00:00.000+0000,2025-07-29T20:00:00.000+0000,long,4,-0.00247602,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,4,2025-08-22T13:00:00.000+0000,2025-08-22T14:00:00.000+0000,long,2,0.03013717,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,5,2025-08-26T02:00:00.000+0000,2025-08-26T21:00:00.000+0000,long,20,0.01462849,0.00013900,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,13,6,2025-09-06T17:00:00.000+0000,2025-09-08T08:00:00.000+0000,long,40,0.01218681,0.00028636,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,278037,14,1,2025-10-09T16:00:00.000+0000,2025-10-09T16:00:00.000+0000,long,1,-0.01147678,0.00001455,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,0,1,2022-04-11T03:00:00.000+0000,2022-04-11T09:00:00.000+0000,long,7,-0.01382785,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,0,2,2022-04-26T20:00:00.000+0000,2022-04-26T20:00:00.000+0000,long,1,-0.00432739,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,0,3,2022-05-14T16:00:00.000+0000,2022-05-14T16:00:00.000+0000,long,1,0.01754490,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,0,4,2022-05-16T08:00:00.000+0000,2022-05-16T15:00:00.000+0000,long,8,0.00281726,0.00008883,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,1,2022-07-12T03:00:00.000+0000,2022-07-12T07:00:00.000+0000,long,5,-0.01245980,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,2,2022-07-31T22:00:00.000+0000,2022-07-31T22:00:00.000+0000,long,1,-0.00953651,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,3,2022-08-10T03:00:00.000+0000,2022-08-10T12:00:00.000+0000,long,10,0.04582462,0.00000581,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,4,2022-08-12T02:00:00.000+0000,2022-08-12T11:00:00.000+0000,long,10,-0.01011673,0.00001412,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,5,2022-08-16T17:00:00.000+0000,2022-08-17T12:00:00.000+0000,long,20,-0.00569160,0.00000728,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,6,2022-08-27T07:00:00.000+0000,2022-08-27T15:00:00.000+0000,long,9,-0.00960685,-0.00006290,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,7,2022-09-07T04:00:00.000+0000,2022-09-07T20:00:00.000+0000,long,17,0.03328468,-0.00000751,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,1,8,2022-09-07T21:00:00.000+0000,2022-09-09T03:00:00.000+0000,long,31,0.01427283,0.00005463,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,9,2022-09-14T22:00:00.000+0000,2022-09-15T01:00:00.000+0000,long,4,-0.00080602,0.00000324,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,1,10,2022-09-16T17:00:00.000+0000,2022-09-16T17:00:00.000+0000,long,1,-0.00517060,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,1,2022-10-02T13:00:00.000+0000,2022-10-02T14:00:00.000+0000,long,2,-0.00336655,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,2,2022-10-07T08:00:00.000+0000,2022-10-07T12:00:00.000+0000,long,5,-0.01599241,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,3,2022-10-08T23:00:00.000+0000,2022-10-09T10:00:00.000+0000,long,12,0.00605897,0.00005022,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,4,2022-10-11T02:00:00.000+0000,2022-10-11T14:00:00.000+0000,long,13,-0.00056982,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,5,2022-10-15T10:00:00.000+0000,2022-10-15T23:00:00.000+0000,long,14,-0.00256708,0.00004563,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,6,2022-10-19T15:00:00.000+0000,2022-10-20T00:00:00.000+0000,long,10,-0.01016738,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,7,2022-10-28T03:00:00.000+0000,2022-10-28T08:00:00.000+0000,long,6,-0.00272668,0.00003541,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,8,2022-10-30T18:00:00.000+0000,2022-10-30T22:00:00.000+0000,long,5,-0.00407952,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,9,2022-11-03T13:00:00.000+0000,2022-11-03T14:00:00.000+0000,long,2,0.00990476,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,10,2022-11-07T02:00:00.000+0000,2022-11-07T03:00:00.000+0000,long,2,-0.00391319,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,11,2022-11-09T18:00:00.000+0000,2022-11-09T18:00:00.000+0000,long,1,-0.02137182,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,12,2022-11-13T09:00:00.000+0000,2022-11-13T09:00:00.000+0000,long,1,-0.00708511,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,13,2022-11-21T02:00:00.000+0000,2022-11-21T02:00:00.000+0000,long,1,-0.01279296,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,14,2022-12-02T15:00:00.000+0000,2022-12-02T22:00:00.000+0000,long,8,0.00739653,-0.00003753,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,15,2022-12-15T08:00:00.000+0000,2022-12-15T13:00:00.000+0000,long,6,-0.01121890,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,2,16,2022-12-19T05:00:00.000+0000,2022-12-19T16:00:00.000+0000,long,12,-0.00508382,0.00007989,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,1,2023-01-22T21:00:00.000+0000,2023-01-23T08:00:00.000+0000,long,12,0.01058927,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,2,2023-02-06T06:00:00.000+0000,2023-02-06T16:00:00.000+0000,long,11,0.00920880,0.00020000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,3,3,2023-02-06T17:00:00.000+0000,2023-02-06T17:00:00.000+0000,long,1,0.00049357,0.00000000,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,4,2023-02-10T06:00:00.000+0000,2023-02-10T15:00:00.000+0000,long,10,-0.00705440,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,5,2023-02-17T01:00:00.000+0000,2023-02-17T12:00:00.000+0000,long,12,0.00582029,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,6,2023-02-22T02:00:00.000+0000,2023-02-22T02:00:00.000+0000,long,1,-0.00083508,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,7,2023-02-25T21:00:00.000+0000,2023-02-26T08:00:00.000+0000,long,12,0.00929154,0.00010132,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,8,2023-02-28T22:00:00.000+0000,2023-03-01T03:00:00.000+0000,long,6,0.01263610,0.00000185,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,3,9,2023-03-01T04:00:00.000+0000,2023-03-01T08:00:00.000+0000,long,5,0.00888382,0.00005000,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,10,2023-03-15T18:00:00.000+0000,2023-03-16T05:00:00.000+0000,long,12,0.00171997,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,3,11,2023-03-24T22:00:00.000+0000,2023-03-25T09:00:00.000+0000,long,12,0.00519712,0.00000115,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,1,2023-03-31T08:00:00.000+0000,2023-03-31T13:00:00.000+0000,long,6,0.02188853,0.00006358,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,4,2,2023-03-31T14:00:00.000+0000,2023-04-02T07:00:00.000+0000,long,42,0.00031113,0.00021683,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,3,2023-04-06T11:00:00.000+0000,2023-04-08T10:00:00.000+0000,long,48,0.00549482,-0.00001655,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,4,2023-04-18T02:00:00.000+0000,2023-04-18T07:00:00.000+0000,long,6,0.01293079,0.00000000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,4,5,2023-04-18T08:00:00.000+0000,2023-04-18T11:00:00.000+0000,long,4,0.01002297,-0.00000255,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,6,2023-04-19T09:00:00.000+0000,2023-04-19T23:00:00.000+0000,long,15,-0.01260351,-0.00000081,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,7,2023-04-24T10:00:00.000+0000,2023-04-24T11:00:00.000+0000,long,2,0.00826855,0.00000000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,4,8,2023-04-24T12:00:00.000+0000,2023-04-24T14:00:00.000+0000,long,3,-0.00246453,0.00000000,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,9,2023-05-06T17:00:00.000+0000,2023-05-07T23:00:00.000+0000,long,31,-0.00980972,0.00014414,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,10,2023-05-18T19:00:00.000+0000,2023-05-18T21:00:00.000+0000,long,3,0.01079173,0.00000000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,4,11,2023-05-18T22:00:00.000+0000,2023-05-20T18:00:00.000+0000,long,45,0.00188188,0.00008962,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,12,2023-05-24T05:00:00.000+0000,2023-05-24T06:00:00.000+0000,long,2,-0.00391034,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,4,13,2023-05-25T02:00:00.000+0000,2023-05-25T19:00:00.000+0000,long,18,0.01239383,0.00020000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,4,14,2023-05-25T20:00:00.000+0000,2023-05-27T01:00:00.000+0000,long,30,0.00428991,0.00015841,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,1,2023-06-28T09:00:00.000+0000,2023-06-28T12:00:00.000+0000,long,4,-0.00619541,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,2,2023-07-07T01:00:00.000+0000,2023-07-07T12:00:00.000+0000,long,12,0.00449139,0.00004221,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,3,2023-07-12T20:00:00.000+0000,2023-07-13T07:00:00.000+0000,long,12,0.00238988,-0.00001135,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,4,2023-07-24T05:00:00.000+0000,2023-07-24T09:00:00.000+0000,long,5,-0.02117415,0.00004338,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,5,2023-07-27T19:00:00.000+0000,2023-07-28T06:00:00.000+0000,long,12,0.00097294,0.00004373,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,6,2023-08-10T18:00:00.000+0000,2023-08-11T05:00:00.000+0000,long,12,0.00095987,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,7,2023-08-15T20:00:00.000+0000,2023-08-16T07:00:00.000+0000,long,12,-0.00009214,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,8,2023-08-25T16:00:00.000+0000,2023-08-26T03:00:00.000+0000,long,12,0.00556192,0.00009038,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,9,2023-09-01T16:00:00.000+0000,2023-09-01T17:00:00.000+0000,long,2,-0.01339763,0.00006254,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,5,10,2023-09-17T01:00:00.000+0000,2023-09-17T01:00:00.000+0000,long,1,0.00062656,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,1,2023-09-24T19:00:00.000+0000,2023-09-24T19:00:00.000+0000,long,1,-0.00607173,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,2,2023-09-25T01:00:00.000+0000,2023-09-27T00:00:00.000+0000,long,48,-0.00040692,0.00023802,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,3,2023-09-27T15:00:00.000+0000,2023-09-28T00:00:00.000+0000,long,10,0.00882045,0.00002748,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,4,2023-10-06T14:00:00.000+0000,2023-10-06T21:00:00.000+0000,long,8,0.01820178,-0.00003149,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,5,2023-10-19T02:00:00.000+0000,2023-10-19T12:00:00.000+0000,long,11,0.00789842,-0.00000624,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,6,2023-10-31T09:00:00.000+0000,2023-11-01T13:00:00.000+0000,long,29,0.00512002,0.00030000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,7,2023-11-03T09:00:00.000+0000,2023-11-03T10:00:00.000+0000,long,2,-0.00448085,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,8,2023-11-05T22:00:00.000+0000,2023-11-05T23:00:00.000+0000,long,2,0.01024407,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,9,2023-11-21T15:00:00.000+0000,2023-11-21T15:00:00.000+0000,long,1,0.00848310,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,10,2023-11-22T01:00:00.000+0000,2023-11-22T18:00:00.000+0000,long,18,0.02931560,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,11,2023-11-26T13:00:00.000+0000,2023-11-26T16:00:00.000+0000,long,4,-0.01125879,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,12,2023-11-27T08:00:00.000+0000,2023-11-27T10:00:00.000+0000,long,3,-0.00519973,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,13,2023-11-30T15:00:00.000+0000,2023-12-01T04:00:00.000+0000,long,14,0.01316893,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,14,2023-12-13T03:00:00.000+0000,2023-12-13T16:00:00.000+0000,long,14,0.02017285,0.00022763,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,6,15,2023-12-16T01:00:00.000+0000,2023-12-16T13:00:00.000+0000,long,13,0.01087279,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,7,1,2024-01-12T14:00:00.000+0000,2024-01-12T14:00:00.000+0000,long,1,-0.00761097,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,7,2,2024-02-21T15:00:00.000+0000,2024-02-21T23:00:00.000+0000,long,9,0.01718908,0.00010000,0.00050000,
pdl_reclaim_long,BTCUSDT,random_search,341110,7,3,2024-02-22T00:00:00.000+0000,2024-02-22T13:00:00.000+0000,long,14,-0.00695730,0.00011740,0.00025000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,7,4,2024-02-23T10:00:00.000+0000,2024-02-23T14:00:00.000+0000,long,5,0.00169400,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,1,2024-03-27T15:00:00.000+0000,2024-03-27T15:00:00.000+0000,long,1,-0.01769290,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,2,2024-04-01T07:00:00.000+0000,2024-04-01T14:00:00.000+0000,long,8,-0.01084070,0.00033491,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,3,2024-04-09T15:00:00.000+0000,2024-04-09T15:00:00.000+0000,long,1,-0.00184263,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,4,2024-04-10T14:00:00.000+0000,2024-04-10T16:00:00.000+0000,long,3,0.01752048,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,5,2024-04-16T05:00:00.000+0000,2024-04-16T16:00:00.000+0000,long,12,0.00383340,0.00013038,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,6,2024-04-19T02:00:00.000+0000,2024-04-19T02:00:00.000+0000,long,1,0.00497705,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,7,2024-04-25T12:00:00.000+0000,2024-04-25T12:00:00.000+0000,long,1,-0.00736387,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,8,2024-04-30T11:00:00.000+0000,2024-04-30T11:00:00.000+0000,long,1,-0.00983951,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,9,2024-05-06T20:00:00.000+0000,2024-05-07T07:00:00.000+0000,long,12,0.00661163,0.00006064,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,10,2024-05-09T12:00:00.000+0000,2024-05-09T15:00:00.000+0000,long,4,0.01729892,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,11,2024-05-10T17:00:00.000+0000,2024-05-10T17:00:00.000+0000,long,1,-0.01146537,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,12,2024-05-22T22:00:00.000+0000,2024-05-23T09:00:00.000+0000,long,12,0.00156096,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,13,2024-05-26T22:00:00.000+0000,2024-05-27T01:00:00.000+0000,long,4,0.00736774,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,14,2024-05-31T17:00:00.000+0000,2024-05-31T19:00:00.000+0000,long,3,0.00659239,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,15,2024-06-06T21:00:00.000+0000,2024-06-07T08:00:00.000+0000,long,12,0.00485999,0.00020000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,8,16,2024-06-13T17:00:00.000+0000,2024-06-14T04:00:00.000+0000,long,12,-0.00452248,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,1,2024-06-20T18:00:00.000+0000,2024-06-21T03:00:00.000+0000,long,10,-0.00784555,0.00003344,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,2,2024-06-21T06:00:00.000+0000,2024-06-21T07:00:00.000+0000,long,2,-0.00765384,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,3,2024-06-27T08:00:00.000+0000,2024-06-27T09:00:00.000+0000,long,2,0.00745261,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,4,2024-07-02T11:00:00.000+0000,2024-07-02T14:00:00.000+0000,long,4,-0.01139402,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,5,2024-07-23T09:00:00.000+0000,2024-07-23T13:00:00.000+0000,long,5,-0.01230845,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,6,2024-07-29T22:00:00.000+0000,2024-07-29T23:00:00.000+0000,long,2,-0.01104927,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,7,2024-08-03T03:00:00.000+0000,2024-08-03T14:00:00.000+0000,long,12,0.00824839,0.00009788,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,8,2024-08-12T02:00:00.000+0000,2024-08-12T07:00:00.000+0000,long,6,0.00082026,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,9,2024-08-15T04:00:00.000+0000,2024-08-15T06:00:00.000+0000,long,3,-0.00635306,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,10,2024-08-19T03:00:00.000+0000,2024-08-19T09:00:00.000+0000,long,7,-0.01159096,-0.00006750,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,11,2024-08-27T04:00:00.000+0000,2024-08-27T09:00:00.000+0000,long,6,-0.00521035,0.00001751,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,9,12,2024-09-06T09:00:00.000+0000,2024-09-06T12:00:00.000+0000,long,4,0.01870119,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,10,1,2024-09-26T02:00:00.000+0000,2024-09-26T08:00:00.000+0000,long,7,0.00838571,0.00006246,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,10,2,2024-11-25T17:00:00.000+0000,2024-11-25T17:00:00.000+0000,long,1,-0.00764441,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,10,3,2024-12-13T03:00:00.000+0000,2024-12-13T14:00:00.000+0000,long,12,0.01495245,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,1,2024-12-18T03:00:00.000+0000,2024-12-18T03:00:00.000+0000,long,1,-0.00573710,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,2,2024-12-23T03:00:00.000+0000,2024-12-23T14:00:00.000+0000,long,12,-0.00351770,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,3,2024-12-27T15:00:00.000+0000,2024-12-27T15:00:00.000+0000,long,1,-0.01209552,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,4,2025-01-05T19:00:00.000+0000,2025-01-06T02:00:00.000+0000,long,8,0.00873194,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,5,2025-01-08T06:00:00.000+0000,2025-01-08T06:00:00.000+0000,long,1,-0.01280526,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,6,2025-01-09T18:00:00.000+0000,2025-01-09T20:00:00.000+0000,long,3,-0.00908984,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,7,2025-01-12T11:00:00.000+0000,2025-01-12T13:00:00.000+0000,long,3,0.00639325,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,8,2025-01-20T02:00:00.000+0000,2025-01-20T06:00:00.000+0000,long,5,0.06699942,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,9,2025-02-01T11:00:00.000+0000,2025-02-01T12:00:00.000+0000,long,2,0.00570945,0.00000000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,10,2025-02-07T22:00:00.000+0000,2025-02-08T09:00:00.000+0000,long,12,0.00120437,-0.00002963,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,11,2025-02-10T00:00:00.000+0000,2025-02-10T11:00:00.000+0000,long,12,0.01193678,0.00010978,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,12,2025-02-11T22:00:00.000+0000,2025-02-12T09:00:00.000+0000,long,12,-0.00298940,0.00006197,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,13,2025-02-12T15:00:00.000+0000,2025-02-13T02:00:00.000+0000,long,12,0.01866554,0.00014960,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,14,2025-02-18T10:00:00.000+0000,2025-02-18T16:00:00.000+0000,long,7,-0.01253521,0.00010000,0.00050000,signal_close
pdl_reclaim_long,BTCUSDT,random_search,341110,11,15,2025-02-24T06:00:00.000+0000,2025-02-24T14:00:00.000+0000,long,9,-0.01146670,0.00006881,0.00050000,signal_close
